id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight,avg_salary
gillke01,"May 25, 1968","Chicago, Illinois",3.0,43.4,30.0,75.4,966.0,14.7,13.4,4.1,47.8,44.8,University of Illinois at Urbana-Champaign,5th overall,1st round,Charlotte Hornets,1990.0,6-5,"Rich Central in Olympia Fields, Illinois",Kendall Gill,Shooting Guard and Small Forward,Right,195lb,2897746.33
gilliar01,"May 28, 1964","Pittsburgh, Pennsylvania",1.2,48.9,0.0,77.6,929.0,16.4,13.7,6.9,58.1,48.9,"University of Nevada, Las Vegas",2nd overall,1st round,Phoenix Suns,1987.0,6-9,"Bethel Park in Bethel Park, Pennsylvania",Armen Gilliam,Power Forward and Small Forward,Right,230lb,1756471.43
glassge01,"November 12, 1967","Greenwood, Mississippi",1.5,43.3,23.6,64.3,201.0,13.3,7.7,2.5,1.8,44.2,"Delta State University, University of Mississippi",20th overall,1st round,Minnesota Timberwolves,1990.0,6-5,"Amanda Elzy in Greenwood, Mississippi",Gerald Glass,Small Forward,Right,221lb,664500.0
glovedi01,"October 22, 1978","Marietta, Georgia",1.5,41.1,31.7,75.6,294.0,12.8,8.2,3.1,5.8,44.5,Georgia Institute of Technology,20th overall,1st round,Atlanta Hawks,1999.0,6-5,"Cedar Grove in Ellenwood, Georgia",Dion Glover,Shooting Guard,Right,228lb,938119.5
goldwan01,"September 6, 1971","West Palm Beach, Florida",2.8,40.7,38.6,79.2,266.0,12.7,6.3,1.3,6.4,47.9,University of Houston,52nd overall,2nd round,Phoenix Suns,1994.0,6-1,"Suncoast in Riviera Beach, Florida",Anthony Goldwire,Point Guard,Right,182lb,182258.0
gomesry01,"September 1, 1982","Waterbury, Connecticut",1.5,44.5,34.9,79.9,487.0,12.5,10.1,4.6,19.4,48.4,Providence College,50th overall,2nd round,Boston Celtics,2005.0,6-7,"Wilby in Waterbury, Connecticut",Ryan Gomes,Power Forward and Small Forward,Right,250lb,2507504.44
goodedr01,"September 24, 1981","Oakland, California",1.1,46.2,25.7,76.0,790.0,16.3,11.0,7.1,43.9,46.8,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002.0,6-10,"El Cerrito in El Cerrito, California",Drew Gooden,Small Forward and Center and Power Forward,Right,250lb,4852212.29
goodwar01,"August 17, 1994","Little Rock, Arkansas",1.2,42.9,23.6,70.0,165.0,11.6,6.3,2.0,1.1,45.5,University of Kentucky,29th overall,1st round,Oklahoma City Thunder,2013.0,6-5,"Sylvan Hills in Sherwood, Arkansas",Archie Goodwin,Point Guard and Shooting Guard,Right,200lb,953503.83
gordoaa01,"September 16, 1995","San Jose, California",2.2,45.0,32.1,70.7,341.0,15.3,12.5,6.2,18.0,50.2,University of Arizona,4th overall,1st round,Orlando Magic,2014.0,6-9,"Archbishop Mitty in San Jose, California",Aaron Gordon,Power Forward and Small Forward,Right,220lb,4504865.0
gordobe01,"April 4, 1983","London, United Kingdom",2.5,43.2,40.1,85.7,744.0,14.9,14.9,2.5,33.3,49.7,University of Connecticut,3rd overall,1st round,Chicago Bulls,2004.0,6-3,"Mount Vernon in Mount Vernon, New York",Ben Gordon,Shooting Guard,Right,200lb,7692456.27
gordoer01,"December 25, 1988","Indianapolis, Indiana",2.9,42.8,37.4,81.4,629.0,14.5,16.7,2.5,33.6,51.5,Indiana University,7th overall,1st round,Los Angeles Clippers,2008.0,6-4,"North Central in Indianapolis, Indiana",Eric Gordon,Shooting Guard and Point Guard,Right,215lb,9598489.1
grahagr01,"November 26, 1970","Indianapolis, Indiana",1.0,40.7,29.0,77.5,207.0,10.6,4.5,1.1,1.3,43.7,Indiana University,17th overall,1st round,Charlotte Hornets,1993.0,6-4,"Warren Central in Indianapolis, Indiana",Greg Graham,Shooting Guard,Right,174lb,1120000.0
grahajo01,"June 11, 1982","Wilmington, Delaware",0.5,48.3,30.0,81.5,377.0,11.0,5.9,2.8,7.8,49.8,"University of Central Florida, Oklahoma State University",16th overall,1st round,Toronto Raptors,2005.0,6-7,"Brandon in Brandon, Florida",Joey Graham,Small Forward,Right,225lb,1467364.17
grangda01,"April 20, 1983","New Orleans, Louisiana",1.9,43.4,38.0,84.8,586.0,16.9,16.8,4.9,48.5,50.0,"Bradley University, University of New Mexico",17th overall,1st round,Indiana Pacers,2005.0,6-9,"Grace King in Metairie, Louisiana",Danny Granger,Small Forward,Right,222lb,6439162.73
grantbr01,"March 5, 1972","Columbus, Ohio",1.2,49.0,21.4,74.6,756.0,14.9,10.5,7.4,54.5,49.1,Xavier University,8th overall,1st round,Sacramento Kings,1994.0,6-9,"Georgetown in Georgetown, Ohio",Brian Grant,Small Forward and Power Forward and Center,Right,254lb,7322803.47
grantga01,"April 21, 1965","Canton, Ohio",5.5,45.0,27.8,77.6,552.0,13.4,7.9,2.3,12.0,46.2,University of Michigan,15th overall,1st round,Seattle SuperSonics,1988.0,6-3,"McKinley in Canton, Ohio",Gary Grant,Point Guard,Right,185lb,783151.46
grantgr01,"August 29, 1966","Trenton, New Jersey",2.7,38.3,28.1,71.0,274.0,9.9,2.8,0.9,1.6,40.8,Trenton State University,52nd overall,2nd round,Phoenix Suns,1989.0,5-7,"Central in Trenton, New Jersey",Greg Grant,Point Guard,Right,140lb,240000.0
grantha01,"July 4, 1965","Augusta, Georgia",1.6,46.9,26.7,70.9,783.0,12.7,9.9,4.4,36.4,47.3,"Clemson University, University of Oklahoma",12th overall,1st round,Washington Bullets,1988.0,6-8,"Hancock Central in Sparta, Georgia",Harvey Grant,Small Forward and Power Forward,Right,195lb,2084352.27
grantho01,"July 4, 1965","Augusta, Georgia",2.2,50.9,6.3,69.2,1165.0,16.0,11.2,8.1,118.2,50.9,Clemson University,10th overall,1st round,Chicago Bulls,1987.0,6-10,"Hancock Central in Sparta, Georgia",Horace Grant,Center and Power Forward,Right,215lb,4247325.81
grantje01,"March 12, 1994","Portland, Oregon",1.0,46.1,33.4,65.4,383.0,12.6,8.8,3.9,18.2,51.5,Syracuse University,39th overall,2nd round,Philadelphia 76ers,2014.0,6-9,"DeMatha in Hyattsville, Maryland",Jerami Grant,Small Forward and Power Forward,Right,220lb,1058668.5
grantje02,"October 9, 1992","Silver Spring, Maryland",2.9,41.2,32.4,77.1,273.0,12.6,6.1,1.9,8.3,47.3,University of Notre Dame,19th overall,1st round,Washington Wizards,2015.0,6-4,"DeMatha in Hyattsville, Maryland",Jerian Grant,Point Guard,Right,205lb,1643080.0
grayaa01,"December 7, 1984","Tarzana, California",0.7,50.9,0.0,56.2,318.0,11.5,3.4,3.7,6.2,50.9,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007.0,7-0,"Emmaus in Emmaus, Pennsylvania",Aaron Gray,Center,Right,270lb,1306599.5
grayeje01,"December 17, 1965","Flint, Michigan",1.4,45.7,25.5,66.3,438.0,12.0,7.4,3.0,9.0,46.3,Iowa State University,13th overall,1st round,Milwaukee Bucks,1988.0,6-5,"Flint Northwestern in Flint, Michigan",Jeff Grayer,Shooting Guard and Small Forward,Right,200lb,644000.0
greenac01,"October 4, 1963","Portland, Oregon",1.1,49.4,25.4,73.4,1278.0,14.4,9.6,7.4,99.5,50.1,Oregon State University,23rd overall,1st round,Los Angeles Lakers,1985.0,6-9,"Benson Polytechnic in Portland, Oregon",A.C. Green,Power Forward and Small Forward,Right,220lb,2747885.07
greenda02,"June 22, 1987","North Babylon, New York",1.6,42.4,40.4,81.7,620.0,13.2,9.0,3.5,39.2,54.9,University of North Carolina,46th overall,2nd round,Cleveland Cavaliers,2009.0,6-6,"St. Mary's in Manhasset, New York",Danny Green,Shooting Guard,Right,215lb,4743736.78
greendr01,"March 4, 1990","Saginaw, Michigan",4.9,43.9,32.3,70.6,533.0,15.3,9.1,6.9,43.3,50.0,Michigan State University,35th overall,2nd round,Golden State Warriors,2012.0,6-7,"Saginaw in Saginaw, Michigan",Draymond Green,Small Forward and Power Forward,Right,230lb,8111863.0
greenje02,"August 28, 1986","Cheverly, Maryland",1.6,44.1,33.3,80.5,860.0,13.3,13.2,4.5,40.2,48.8,Georgetown University,5th overall,1st round,Boston Celtics,2007.0,6-9,"Northwestern in Hyattsville, Maryland",Jeff Green,Small Forward and Power Forward,Right,235lb,6743074.3
greenwi01,"July 28, 1981","Detroit, Michigan",1.4,42.5,34.6,76.5,731.0,11.0,8.3,1.8,12.9,47.1,University of Detroit Mercy,41st overall,2nd round,Seattle SuperSonics,2003.0,6-4,"Cooley in Detroit, Michigan",Willie Green,Shooting Guard,Right,200lb,2133931.45
greendo01,"February 21, 1988","Munich, Germany",0.7,40.6,30.4,70.1,253.0,10.0,6.1,2.4,1.5,46.3,Syracuse University,28th overall,1st round,Memphis Grizzlies,2008.0,6-11,"Towson Catholic in Towson, Maryland",Donte Greene,Small Forward and Power Forward,Right,226lb,1286974.0
griffbl01,"March 16, 1989","Oklahoma City, Oklahoma",4.5,50.2,34.2,69.2,604.0,22.2,21.9,9.0,75.3,52.1,University of Oklahoma,1st overall,1st round,Los Angeles Clippers,2009.0,6-10,"Oklahoma Christian School in Edmond, Oklahoma",Blake Griffin,Power Forward,Right,250lb,14021256.33
griffed01,"May 30, 1982","Philadelphia, Pennsylvania",0.8,37.7,31.5,67.1,303.0,14.3,7.2,5.8,10.9,43.0,Seton Hall University,7th overall,1st round,New Jersey Nets,2001.0,6-10,"Roman Catholic in Philadelphia, Pennsylvania",Eddie Griffin,Power Forward and Center,Right,220lb,2182972.29
guglito01,"December 19, 1969","Huntington Station, New York",2.8,45.1,28.4,75.7,763.0,15.9,13.0,7.3,40.2,46.3,North Carolina State University,6th overall,1st round,Washington Bullets,1992.0,6-10,"Walt Whitman in Huntington Station, New York",Tom Gugliotta,Small Forward and Power Forward,Right,240lb,6199579.62
haleyja01,"January 27, 1964","Long Beach, California",0.2,42.5,0.0,65.5,341.0,9.7,3.5,2.7,2.9,42.5,"University of California, Los Angeles",79th overall,4th round,Chicago Bulls,1987.0,6-10,"Huntington Beach in Huntington Beach, California",Jack Haley,Power Forward and Center,Right,240lb,305250.0
hamilri01,"February 14, 1978","Coatesville, Pennsylvania",3.4,44.9,34.6,85.2,921.0,16.5,17.1,3.1,62.8,46.9,University of Connecticut,7th overall,1st round,Washington Wizards,1999.0,6-6,"Coatesville Area in Coatesville, Pennsylvania",Richard Hamilton,Small Forward and Shooting Guard,Right,185lb,6441139.76
hammoto01,"March 27, 1967","Fort Walton, Florida",0.6,48.0,0.0,69.1,687.0,11.0,5.3,3.3,14.7,48.0,Georgia Institute of Technology,9th overall,1st round,Washington Bullets,1989.0,6-9,"Crestview in Crestview, Florida",Tom Hammonds,Power Forward,Right,215lb,1065000.0
hansbty01,"November 3, 1985","Poplar Bluff, Missouri",0.4,43.9,13.6,73.8,428.0,14.8,6.7,4.2,20.2,44.0,University of North Carolina,13th overall,1st round,Indiana Pacers,2009.0,6-9,"Poplar Bluff in Poplar Bluff, Missouri",Tyler Hansbrough,Power Forward,Right,250lb,2392296.86
hardaan01,"July 18, 1971","Memphis, Tennessee",5.0,45.8,31.6,77.4,704.0,17.4,15.2,4.5,61.9,48.6,University of Memphis,3rd overall,1st round,Golden State Warriors,1993.0,6-7,"Treadwell in Memphis, Tennessee",Anfernee Hardaway,Small Forward and Point Guard and Shooting Guard,Right,195lb,8604938.71
hardati01,"September 1, 1966","Chicago, Illinois",8.2,43.1,35.5,78.2,867.0,18.6,17.7,3.3,85.0,49.0,University of Texas at El Paso,14th overall,1st round,Golden State Warriors,1989.0,6-0,"Carver in Chicago, Illinois",Tim Hardaway,Point Guard,Right,175lb,3589337.69
hardati02,"March 16, 1992","Orinda, California",1.8,41.8,34.3,81.6,403.0,13.5,13.1,2.6,15.1,50.2,University of Michigan,24th overall,1st round,New York Knicks,2013.0,6-6,"Palmetto Senior in Pinecrest, Florida",Tim Hardaway Jr.,Shooting Guard,Right,205lb,4506705.0
hardeja01,"August 26, 1989","Los Angeles, California",6.2,44.3,36.5,85.7,765.0,24.4,24.3,5.2,121.9,52.5,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009.0,6-5,"Artesia in Lakewood, California",James Harden,Shooting Guard and Point Guard,Left,220lb,13089987.56
harklma01,"May 11, 1993","Queens, New York",0.9,47.6,32.3,61.4,475.0,12.5,7.3,3.7,19.2,52.5,St. John's University,15th overall,1st round,Philadelphia 76ers,2012.0,6-9,"South Kent School in South Kent, Connecticut",Maurice Harkless,Small Forward,Right,220lb,4579230.83
harpero01,"January 20, 1964","Dayton, Ohio",3.9,44.6,28.9,72.0,1009.0,15.6,13.8,4.3,65.8,46.8,Miami University,8th overall,1st round,Cleveland Cavaliers,1986.0,6-6,"Kiser in Dayton, Ohio",Ron Harper,Shooting Guard and Point Guard,Right,185lb,2599692.31
harprma01,"May 31, 1976","Cincinnati, Ohio",1.4,48.1,33.3,75.3,665.0,15.3,11.5,5.1,41.9,49.4,Georgia Institute of Technology,15th overall,1st round,Orlando Magic,1998.0,6-7,"Marist School in Atlanta, Georgia",Matt Harpring,Shooting Guard and Small Forward,Right,231lb,4018086.75
harremo01,"January 26, 1994","Tarboro, North Carolina",1.2,62.9,15.6,62.9,255.0,22.1,11.2,4.4,19.2,63.0,University of Louisville,32nd overall,2nd round,Houston Rockets,2015.0,6-8,"Hargrave Military Academy in Chatham, Virginia",Montrezl Harrell,Power Forward and Center,Right,240lb,1172127.33
harriot01,"January 31, 1974","Jackson, Mississippi",0.6,50.5,0.0,73.8,709.0,12.5,7.4,4.4,23.1,50.5,Georgetown University,30th overall,2nd round,Houston Rockets,1996.0,6-9,"Murrah in Jackson, Mississippi",Othella Harrington,Center and Power Forward,Left,235lb,2197745.45
harride01,"February 27, 1983","Milwaukee, Wisconsin",3.9,43.2,32.5,79.6,985.0,16.0,10.8,2.2,54.9,48.3,University of Wisconsin,5th overall,1st round,Washington Wizards,2004.0,6-3,"East in Wauwatosa, Wisconsin",Devin Harris,Point Guard and Shooting Guard,Right,185lb,5262233.43
harriga01,"September 14, 1994","Fishers, Indiana",2.1,46.0,36.5,80.2,312.0,13.7,12.4,2.6,16.0,53.4,Michigan State University,19th overall,1st round,Chicago Bulls,2014.0,6-4,"Hamilton Southeastern in Fishers, Indiana",Gary Harris,Shooting Guard,Right,210lb,1828153.75
harrijo01,"September 6, 1991","Chelan, Washington",1.5,47.5,42.7,79.7,262.0,11.9,9.4,2.8,10.4,59.7,University of Virginia,33rd overall,2nd round,Cleveland Cavaliers,2014.0,6-6,"Chelan in Chelan, Washington",Joe Harris,Shooting Guard,Right,218lb,1058668.5
harrilu01,"December 18, 1970","Los Angeles, California",1.4,42.6,34.8,79.0,800.0,12.8,7.2,2.3,28.7,46.5,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993.0,6-5,"Cleveland in Los Angeles, California",Lucious Harris,Point Guard and Shooting Guard,Right,190lb,1664166.67
harrist01,"October 15, 1963","Kansas City, Missouri",1.1,43.4,5.0,84.2,207.0,13.3,7.0,1.8,3.1,43.5,University of Tulsa,19th overall,1st round,Houston Rockets,1985.0,6-5,"Blue Springs in Blue Springs, Missouri",Steve Harris,Shooting Guard,Right,195lb,170000.0
harrito02,"July 15, 1992","Islip, New York",1.9,47.1,36.4,82.2,546.0,16.7,15.4,6.0,39.4,52.1,University of Tennessee,19th overall,1st round,Charlotte Bobcats,2011.0,6-9,"Half Hollow Hills West in Dix Hills, New York",Tobias Harris,Power Forward and Small Forward,Right,235lb,8009867.71
harrida01,"August 15, 1982","Nashville, Tennessee",0.2,53.0,-,52.5,189.0,10.9,5.0,2.9,3.2,53.0,University of Colorado,29th overall,1st round,Indiana Pacers,2004.0,7-0,"Brentwood Academy in Brentwood, Tennessee",David Harrison,Center,Right,280lb,1107229.0
hartja01,"April 29, 1978","Los Angeles, California",2.3,41.7,31.5,78.8,341.0,12.2,4.8,1.7,8.6,43.9,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000.0,6-3,"Inglewood in Inglewood, California",Jason Hart,Point Guard,Right,185lb,1053592.91
harvedo01,"August 26, 1980","Shellman, Georgia",0.8,46.0,10.0,65.9,205.0,12.5,5.6,4.0,4.7,46.0,University of Florida,22nd overall,1st round,New York Knicks,2000.0,6-8,"Randolph-Clay in Cuthbert, Georgia",Donnell Harvey,Power Forward and Small Forward,Left,220lb,861409.75
hassetr01,"March 4, 1979","Clarksville, Tennessee",1.8,44.5,31.8,76.5,644.0,8.4,5.8,2.8,13.8,45.9,Austin Peay State University,30th overall,2nd round,Chicago Bulls,2001.0,6-5,"Clarksville in Clarksville, Tennessee",Trenton Hassell,Shooting Guard and Small Forward,Right,200lb,3064881.22
hawessp01,"April 28, 1988","Seattle, Washington",1.9,45.7,35.0,71.6,684.0,14.0,8.7,5.7,22.6,49.0,University of Washington,10th overall,1st round,Sacramento Kings,2007.0,7-1,"Seattle Preparatory School in Seattle, Washington",Spencer Hawes,Power Forward and Center,Right,245lb,4342913.36
hawkihe01,"September 29, 1966","Chicago, Illinois",2.9,46.1,39.4,87.0,983.0,16.3,14.7,3.6,90.6,51.8,Bradley University,6th overall,1st round,Los Angeles Clippers,1988.0,6-3,"Westinghouse in Chicago, Illinois",Hersey Hawkins,Shooting Guard,Right,190lb,2350092.31
hayesja01,"August 9, 1981","Atlanta, Georgia",1.1,41.5,35.6,79.8,427.0,10.8,8.3,3.1,10.2,47.4,"Western Carolina University, University of Georgia",10th overall,1st round,Washington Wizards,2003.0,6-7,"Frederick Douglass in Atlanta, Georgia",Jarvis Hayes,Shooting Guard and Small Forward,Right,220lb,1910955.29
haywago01,"March 23, 1990","Indianapolis, Indiana",3.4,44.6,36.4,82.1,589.0,17.5,15.1,4.2,47.9,50.3,Butler University,9th overall,1st round,Utah Jazz,2010.0,6-8,"Brownsburg in Brownsburg, Indiana",Gordon Hayward,Power Forward and Small Forward,Right,225lb,10875974.12
haywobr01,"November 27, 1979","New York, New York",0.5,52.8,0.0,58.7,816.0,14.6,6.8,6.0,43.8,52.8,University of North Carolina,20th overall,1st round,Cleveland Cavaliers,2001.0,7-0,"Dudley in Greensboro, North Carolina",Brendan Haywood,Center,Right,268lb,4051648.31
headlu01,"November 26, 1982","Chicago, Illinois",2.1,42.3,38.8,77.3,348.0,12.3,8.2,2.4,14.7,51.5,University of Illinois at Urbana-Champaign,24th overall,1st round,Houston Rockets,2005.0,6-3,"Manley Career Academy in Chicago, Illinois",Luther Head,Point Guard and Shooting Guard,Right,185lb,1164389.83
hendeal01,"December 2, 1972","Indianapolis, Indiana",0.6,46.9,19.2,63.9,652.0,14.5,7.8,5.0,28.0,46.9,Indiana University,16th overall,1st round,Atlanta Hawks,1995.0,6-9,"Brebeuf Jesuit in Indianapolis, Indiana",Alan Henderson,Power Forward and Center and Small Forward,Right,235lb,4212213.33
hendece02,"March 11, 1975","Memphis, Tennessee",1.6,43.6,14.0,71.5,260.0,9.2,7.3,2.9,3.3,43.7,University of Memphis,44th overall,2nd round,Cleveland Cavaliers,1997.0,6-7,"East in Memphis, Tennessee",Cedric Henderson,Small Forward,Right,215lb,1720000.0
hendege02,"December 9, 1987","Caldwell, New Jersey",1.9,44.0,32.7,79.3,535.0,13.4,11.2,3.2,18.3,46.4,Duke University,12th overall,1st round,Charlotte Bobcats,2009.0,6-5,"The Episcopal Academy in Newtown Square, Pennsylvania",Gerald Henderson,Shooting Guard,Right,215lb,4156983.0
henryxa01,"March 15, 1991","Gent, Belgium",0.6,40.6,32.5,63.5,185.0,9.3,5.7,1.9,0.8,42.8,University of Kansas,12th overall,1st round,Memphis Grizzlies,2010.0,6-6,"Putnam City in Oklahoma City, Oklahoma",Xavier Henry,Small Forward and Shooting Guard,Left,220lb,1899260.0
hensojo01,"December 28, 1990","Greensboro, North Carolina",1.1,53.9,27.3,57.2,405.0,17.1,7.8,5.4,19.3,54.2,University of North Carolina,14th overall,1st round,Milwaukee Bucks,2012.0,6-11,"Sickles in Tampa, Florida",John Henson,Center and Power Forward,Right,219lb,5433220.5
hensost01,"February 2, 1968","Junction City, Kansas",2.0,40.3,43.2,86.9,238.0,11.5,3.1,0.7,3.8,48.6,Kansas State University,44th overall,2nd round,Milwaukee Bucks,1990.0,5-11,"McPherson in McPherson, Kansas",Steve Henson,Point Guard,Right,177lb,248062.5
herreca01,"December 14, 1966","Trinidad, Trinidad and Tobago",0.6,47.6,14.3,64.3,465.0,10.5,5.3,3.6,9.0,47.6,"Jacksonville University, University of Houston",30th overall,2nd round,Miami Heat,1990.0,6-9,"Simon Bolivar in Caracas, Venezuela",Carl Herrera,Power Forward,Right,215lb,1209722.22
hibbero01,"December 11, 1986","Queens, New York",1.3,46.5,25.0,75.5,662.0,15.5,10.0,6.3,35.9,46.5,Georgetown University,17th overall,1st round,Toronto Raptors,2008.0,7-2,"Georgetown Preparatory School in North Bethesda, Maryland",Roy Hibbert,Center,Right,270lb,7853795.78
hicksjj01,"September 4, 1988","Atlanta, Georgia",0.8,50.5,0.0,61.7,534.0,16.1,9.5,6.8,21.9,50.5,North Carolina State University,19th overall,1st round,Cleveland Cavaliers,2008.0,6-9,"Wheeler in Marietta, Georgia",J.J. Hickson,Center and Power Forward,Right,242lb,3017080.44
hieldbu01,"December 17, 1992","Freeport, Bahamas",2.0,44.6,41.9,87.4,244.0,15.4,14.9,4.0,10.0,54.5,University of Oklahoma,6th overall,1st round,New Orleans Pelicans,2016.0,6-4,"Sunrise Christian Academy in Bel Aire, Kansas",Buddy Hield,Shooting Guard,Right,214lb,3596340.0
higgise01,"December 30, 1968","Los Angeles, California",1.0,42.8,32.1,85.0,220.0,9.5,6.3,1.8,0.4,46.4,University of Michigan,54th overall,2nd round,San Antonio Spurs,1990.0,6-9,"Fairfax in Los Angeles, California",Sean Higgins,Power Forward and Small Forward,Right,205lb,334450.0
hillge01,"May 4, 1986","Indianapolis, Indiana",3.2,45.3,37.8,80.1,726.0,14.9,11.2,3.1,59.9,52.2,Indiana University-Purdue University Indianapolis,26th overall,1st round,San Antonio Spurs,2008.0,6-3,"Broad Ripple in Indianapolis, Indiana",George Hill,Point Guard,Right,188lb,6533140.0
